ImgItem__tag src,ImgItem__shortlistImage src,ImgItem__star src,caption_strong_medium_semi,tupleNew__imgCount,CR__slide src,CR__slide src 2,CR__slide src 3,CR__slide src 4,CR__slide src 5,CR__slide src 6,CR__slide src 7,CR__slide src 8,tupleNew__locationName,tupleNew__ribbon,tupleNew__propertyHeading href,tupleNew__propType,tupleNew__bOld,tupleNew__priceValWrap,tupleNew__perSqftWrap,tupleNew__area1Type,tupleNew__area2Type,tupleNew__area2Type src,tupleNew__areaType,tupleNew__area1Type 2,tupleNew__area2Type 2,tupleNew__possessionBy,tupleNew__highligtsHeading,tupleNew__unitHighlightTxt,tupleNew__unitHighlightTxt 2,tupleNew__unitHighlightTxtLast,descPtag_undefined,tupleNew__fdImg src,tupleNew__badgeWrap src,tupleNew__pbL0,tupleNew__fdBadge,tupleNew__pbL2,undefined,undefined 2,reel__leftC src,reel__imgR src,reel__imageCount,CR__slide src 9,CR__slide src 10,tupleNew__pbL1,tupleNew__locRatings src,tupleNew__locRatings,tupleNew__dotStyle,tupleNew__rera src,tupleNew__reraTags,tupleNew__dot,tupleNew__pbL1 2
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Lodha Adrina,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-adrina-worli-south-mumbai-1332-sq-ft-r3-spid-T72821979,"in Worli, Mumbai",3 BHK Flat,₹7.45 Cr,"₹55,930 /sqft","1,332 sqft",(124 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(4  Baths),Under Construction,Highlights :,Club/ Community Center,Gated Society,+2,"This lovely 3 bhk apartment/flat in worli is available for sale in one of south mumbai's most popular projects, lodha adrina. The flat is over 1332 sq.Ft. Carpet area and comes with 3 bedroom(s), 4 bathrooms . The flat has a total of 67 floors and this property is situated on 37th floor. The flat is currently under construction stage and you can expect to get the possession of the property by d...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/23144/3/462883992M-1714133632225.jpg,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Bombay Realty Island City Center,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bombay-realty-island-city-center-dadar-east-south-mumbai-3200-sq-ft-r1-spid-U74856487,"in Dadar East, Mumbai",3 BHK Flat,₹8.85 Cr,"₹45,268 /sqft","3,200 sqft",(297 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,Gated Society,Overlooking Park/Garden,+2,"Welcome to an eternal dream conceived in mumbai that elevates the codes of luxury to unmatched standards, making spacious living a way of life. Spread over expansive acres of bespoke tranquility, an oasis of luxury stands tall in the heart of mumbai. Surrounded by acres of open green space, icc brings to mumbai a new way of living with luxury residencies and carefully planned amenities. The isl...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,https://imagecdn.99acres.com/media1/24385/19/487719138M-1713784243138.jpg,https://imagecdn.99acres.com/media1/24387/12/487752586T-1713791163973.jpg,+9 more,,,,https://static.99acres.com/universalapp/img/StarNew.png,4.1,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Albert ville,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-2100-sq-ft-r1-spid-J74850719,"in Chembur, Mumbai",3 BHK Flat,₹4.14 Cr,"₹32,343 /sqft","2,100 sqft",(195 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Under Construction,Highlights :,North-East Facing,Gated Society,+2,"Albert ville is a meticulously designed residential project that embodies sophistication, luxury, and elegance. It caters to the needs of modern families who desire a lifestyle that reflects their tastes and preferences. In this article, we will explore the project overview, highlights, amenities, configuration, floor plan, and the builders background. Albert ville offers a perfect blend of lux...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,https://imagecdn.99acres.com/media1/24382/8/487648296M-1713770667753.jpg,https://imagecdn.99acres.com/media1/24383/7/487667484T-1713774168728.jpg,+6 more,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Raheja Imperia,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raheja-imperia-worli-south-mumbai-2250-sq-ft-spid-E75907557,"in Worli, Mumbai",3 BHK Flat,₹9.45 Cr,"₹42,000 /sqft","2,250 sqft",(209 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,North-East Facing,Gated Society,+2,"At imperia, we deliver timeless value, evident in our seven decade legacy of iconic addresses that stand tall, surpassing others through unwavering dedication to excellence. Our commitment to our valued customers remains strong as we continue to shape the future with projects that embody excellence, making it our greatest legacy. Where imagination touches reality, the world to come has arrived....",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,https://imagecdn.99acres.com/media1/24987/2/499742505M-1718970583781.jpg,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Godrej Platinum,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vikhroli-east-central-mumbai-suburbs-1750-sq-ft-spid-T75885567,"in Vikhroli East, Mumbai",3 BHK Flat,₹4.95 Cr,"₹28,285 /sqft","1,750 sqft",(163 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,Gated Society,Overlooking Park/Garden,+2,"Discover the epitome of modern living in this stunning 3 bhk apartment nestled within the prestigious godrej platinum community in vikhroli east. With its impeccable design, lavish amenities, and prime location, this residence offers a lifestyle of unparalleled luxury and convenience. This apartment boasts generous living spaces designed for comfort and style. The expansive layout ensures ample...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,https://imagecdn.99acres.com/media1/24974/1/499481363M-1718879051346.jpg,https://imagecdn.99acres.com/media1/24974/2/499482639T-1718879350188.jpg,+3 more,,,,,,,,,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Vraj Tiara,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vraj-tiara-worli-south-mumbai-1160-sq-ft-r4-spid-F71731624,"in Worli, Mumbai",3 BHK Flat,₹7.89 Cr,"₹68,017 /sqft","1,160 sqft",(108 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,,,,,"Vraj tiara is one of the most popular destination for buying apartments/ flats in worli, south mumbai. You too can be a part of this society by purchasing this 3 bhk flat here. This is a west-Facing property. Constructed on a carpet area of 1160 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 1 balcony. This flat lies on the 29th level of a 39 storey building. As the project is already...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/22656/12/453132404M-1718785374668.jpg,https://imagecdn.99acres.com/media1/23702/17/474057228T-1708110213251.jpg,+13 more,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Lodha The Park,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-the-park-worli-south-mumbai-1330-sq-ft-r4-spid-M71795364,"in Worli, Mumbai",3 BHK Flat,₹7.3 Cr,"₹54,887 /sqft","1,330 sqft",(124 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(4  Baths),Ready To Move,Highlights :,Club/ Community Center,Gated Society,+1,"Situated in worli, south mumbai, lodha park is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in south mumbai is your opportunity to be a part of this community. The flat occupies a carpet area of 1330 sq.Ft. That consists of 3 bedrooms, 4 bathrooms . The flat has a total of 78 floors and this property is situated on 39th floor. An added advant...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/22532/8/450648562M-1718785342997.jpg,https://imagecdn.99acres.com/media1/24349/3/486983800T-1713436453997.jpg,+12 more,,,,https://static.99acres.com/universalapp/img/StarNew.png,4.4,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Lodha Bellevue,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-bellevue-mahalaxmi-south-mumbai-877-sq-ft-r5-spid-F70488912,"in Mahalaxmi, Mumbai",3 BHK Flat,₹4.05 Cr,"₹46,180 /sqft",877 sqft,(81 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Under Construction,Highlights :,East Facing,Club/ Community Center,+2,"Check out this 3 bhk apartment for sale in lodha bellevue, a popular residential project that houses in-Demand flats in mahalaxmi, south mumbai. This is a east-Facing property. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 877 sq.Ft. The flat has a total of 40 floors and this property is situated on 29th floor....",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/21816/13/436333056M-1718785303308.jpg,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Lodha Bellevue,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-bellevue-mahalaxmi-south-mumbai-1111-sq-ft-r5-spid-G70619188,"in Mahalaxmi, Mumbai",3 BHK Flat,₹5.15 Cr,"₹46,354 /sqft","1,111 sqft",(103 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Under Construction,Highlights :,East Facing,Club/ Community Center,+2,"This 3 bhk apartment is available for sale in lodha bellevue, one of the most prominent projects for flats in mahalaxmi, south mumbai. Constructed on a carpet area of 1111 sq.Ft., the flat comprises 3 bedroom(s) with studyroom, 3 bathrooms and 1 balcony. This flat lies on the 20th level of a 56 storey building. The flat is currently under construction stage and you can expect to get the possess...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/21889/6/437786300M-1718785308765.jpg,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Peninsula Salsette 27,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-peninsula-salsette-27-byculla-east-south-mumbai-1156-sq-ft-r5-spid-F67804462,"in Byculla East, Mumbai",3 BHK Flat,₹7.3 Cr,"₹63,148 /sqft","1,156 sqft",(107 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Fresh Construction,+2,"This lovely 3 bhk apartment/flat in byculla east is available for sale in one of mumbai harbour's most popular projects, peninsula salsette 27. This residential flat is east-Facing direction. Containing 3 bedroom(s), 3 bathrooms , this flat is spread over a carpet area of 1156 sq.Ft. This flat is situated on the 30th floor of this 57 floors tall residential building. An added advantage of this ...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/20581/7/411627476M-1718785253867.jpg,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,"Raheja Riviere, Worli",RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-worli-south-mumbai-1268-sq-ft-r5-spid-S70450582,"in Worli, Mumbai",3 BHK Flat,₹6.35 Cr,"₹50,078 /sqft","1,268 sqft",(118 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(4  Baths),Under Construction,Highlights :,East Facing,Gated Society,+2,"This lovely 3 bhk apartment/flat in worli is available for sale in one of south mumbai's most popular projects, raheja riviere. This residential flat is east-Facing direction. The flat is over 1268 sq.Ft. Carpet area and comes with 3 bedroom(s), 4 bathrooms and 1 balcony. The property is located on the 18th floor of a 63 floors tall building. Moreover, the flat is currently under construction a...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/21795/14/435914988M-1718785308422.jpg,,,,,,,,,,,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Lodha World View,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-world-view-upper-worli-mumbai-south-1700-sq-ft-r8-spid-I64945840,"in Upper Worli, Mumbai",3 BHK Flat,₹9.6 Cr,"₹56,470 /sqft","1,700 sqft",(158 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(4  Baths),Ready To Move,Highlights :,Close to Hospital,Club/ Community Center,+1,"Check out this 3 bhk apartment for sale in lodha world view, a popular residential project that houses in-Demand flats in upper worli, south mumbai. The flat occupies a carpet area of 1700 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 1 balcony. The flat building has a total of 76 floors and this property is situated on 28th floor. An added advantage of this 2 year(s) old flat is that it ...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/19175/9/383509808M-1718785241511.jpg,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Lodha Bellevue Tower 3,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-bellevue-tower-3-mahalaxmi-south-mumbai-1072-sq-ft-r6-spid-J68863460,"in Mahalaxmi, Mumbai",3 BHK Flat,₹5.34 Cr,"₹49,813 /sqft","1,072 sqft",(100 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Under Construction,Highlights :,North-East Facing,Private Garden,+2,Lavish 3bhk apartment with balcony in the centre of mumbai with modern amenities. Callus for more details.,https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,https://imagecdn.99acres.com/media1/21044/19/420899770M-1718785276069.jpg,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,https://static.99acres.com/universalapp/img/star_fomo.svg,2 people shortlisted this property this week,,,,,,,,,,Lodha Bellevue,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-bellevue-mahalaxmi-south-mumbai-877-sq-ft-r5-spid-Z70615024,"in Mahalaxmi, Mumbai",3 BHK Flat,₹4.1 Cr,"₹46,750 /sqft",877 sqft,(81 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(2  Baths),Under Construction,Highlights :,East Facing,Private Garden,+2,"Check out this 3 bhk apartment for sale in lodha bellevue, a popular residential project that houses in-Demand flats in mahalaxmi, south mumbai. The flat is facing the east direction. Constructed on a carpet area of 877 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 56 floors and this property is situated on 25th floor. As the property is currently u...",https://mediacdn.99acres.com/media2/8840/5/176805617O-1560241717640.jpg,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,DHM Estates,View Number,Contact,,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Raheja Imperia,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raheja-imperia-worli-south-mumbai-2350-sq-ft-r1-spid-C74812443,"in Worli, Mumbai",3 BHK Flat,₹8.75 Cr,"₹59,523 /sqft","2,350 sqft",(218 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Gated Society,+2,"This ready to move-In 3 bhk flat is available for sale at the premium worli locality in mumbai. This well designed apartment is located within raheja imperia i. This spacious flat is available for resale at a very reasonable price. Available at a reasonable price of inr 8.75 cr, this ready to move flat in worli is an excellent choice. The flat is available in unfurnished state. The flat is in c...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,SKG Mumbadevi,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-skg-mumbadevi-chembur-central-mumbai-1350-sq-ft-r1-spid-B74811453,"in Chembur, Mumbai",3 BHK Flat,₹2.85 Cr,"₹34,337 /sqft","1,350 sqft",(125 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,North-East Facing,Gated Society,+2,"Skg group has unveiled its latest development skg mumbadevi, a redevelopment project. It is a standalone tower with admiring elevation. Skg group is a well-Known group in chembur for its quality work and timely possession. The quality offered by the skg group is unmatched in chembur. It is famous for its well-Designed buildings developed in past. This project is offered with air-Conditioned apa...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,,,,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,https://static.99acres.com/universalapp/img/star_fomo.svg,2 people viewed this property yesterday,,,,,,,,,,The Bombay ICC,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-3200-sq-ft-r1-spid-H74813117,"in Dadar East, Mumbai",3 BHK Flat,₹8.95 Cr,"₹45,897 /sqft","3,200 sqft",(297 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Gated Society,+2,"Welcome to an eternal dream conceived in mumbai that elevates the codes of luxury to unmatched standards, making spacious living a way of life. Spread over expansive acres of bespoke tranquility, an oasis of luxury stands tall in the heart of mumbai. Surrounded by acres of open green space, icc brings to mumbai a new way of living with luxury residencies and carefully planned amenities. The isl...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,https://imagecdn.99acres.com/media1/24360/14/487214466M-1718784110524.jpg,https://static.99acres.com/universalapp/img/infinityNoImgPotrait.jpg,+5 more,,,,,,,,,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Transcon Triumph,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-transcon-triumph-andheri-west-mumbai-andheri-dahisar-2156-sq-ft-r2-spid-P73544861,"in Andheri West, Mumbai",3 BHK Flat,₹6.5 Cr,"₹48,471 /sqft","2,156 sqft",(200 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Close to Metro Station,+2,"Dear sir/madam, Presenting you a 3 bhk fairly decent sized multistoried apartment available for sale at transcon triumph tower 1 which is fully occupied tower at andheri west. The apartment features to a living room, three good spacious bedrooms, a fully functional kitchenette and three washrooms in which two attached. The apartment is bit furnished and had decently made up kitchen cabinets and...",,,,,Phoenix Properties,View Number,Contact,https://imagecdn.99acres.com/media1/23581/16/471636744M-1718618260454.jpg,https://static.99acres.com/universalapp/img/infinityNoImgPotrait.jpg,+8 more,,,Dealer,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,·,1mo ago
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,ekta tripolis,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-siddharth-nagar-goregaon-western-mumbai-1600-sq-ft-spid-R75823607,"in Siddharth Nagar, Goregaon, Goregaon West",3 BHK Flat,₹3.4 Cr,"₹21,250 /sqft","1,600 sqft",(149 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,North Facing,Close to Metro Station,+2,"3 bhk a brand new apartment for urgent sell offer at ekta tripolis project located in siddharth nagar, goregaon west. The project is closely located from oshiwara bus depot and 10 mins away from ram mandir. Kindly call us for more details and visit today.",,,,,Phoenix Properties,View Number,Contact,,,,,,Dealer,,,,,,·,1mo ago
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Raheja Imperia,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raheja-imperia-worli-south-mumbai-2300-sq-ft-r1-spid-C74777065,"in Worli, Mumbai",3 BHK Flat,₹9.5 Cr,"₹41,304 /sqft","2,300 sqft",(214 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Gated Society,+2,"At imperia, we deliver timeless value, evident in our seven decade legacy of iconic addresses that stand tall, surpassing others through unwavering dedication to excellence. Our commitment to our valued customers remains strong as we continue to shape the future with projects that embody excellence, making it our greatest legacy. Where imagination touches reality, the world to come has arrived....",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,https://imagecdn.99acres.com/media1/24339/7/486787918M-1718605504227.jpg,https://static.99acres.com/universalapp/img/infinityNoImgPotrait.jpg,+2 more,,,,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,,
,https://static.99acres.com/universalapp/img/Shortlist.png,https://static.99acres.com/universalapp/img/star_fomo.svg,2 people viewed this property this week,,,,,,,,,,The Park Residences,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-park-residences-oshiwara-mumbai-andheri-dahisar-1060-sq-ft-r1-spid-V74179699,"in Oshiwara, Jogeshwari",3 BHK Flat,₹5.5 Cr,"₹51,886 /sqft","1,060 sqft",(98 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Carpet Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Close to Metro Station,+2,"This is premium series property at a very competitive price. This is luxury 3 bhk apartment for sale at dlh the park residences- A beautiful project, a well-Planned living space which is the hallmark of thoughtfully laid out flats at very competitive price. This is conveniently located at andheri west to provide unmatched connectivity from all the important landmarks and places of everyday util...",,,,,Phoenix Properties,View Number,Contact,https://imagecdn.99acres.com/media1/23978/0/479560290M-1718450216682.jpg,https://static.99acres.com/universalapp/img/infinityNoImgPotrait.jpg,+6 more,,,Dealer,,,·,https://static.99acres.com/universalapp/img/checkLineGray.svg,RERA,·,1mo ago
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,lotus aurus,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-andheri-west-mumbai-andheri-dahisar-2000-sq-ft-r2-spid-Y73575027,"in Andheri West, Mumbai",3 BHK Flat,₹6.5 Cr,"₹55,555 /sqft","2,000 sqft",(186 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,North Facing,Close to Metro Station,+2,"This premium 3bhk apartment for sale at lotus aurus building located at andheri west, near the club. Kindly contact us for more details.",,,,,Phoenix Properties,View Number,Contact,https://imagecdn.99acres.com/media1/23599/16/471996984M-1718450191835.jpg,https://static.99acres.com/universalapp/img/infinityNoImgPotrait.jpg,+7 more,,,Dealer,,,,,,·,1mo ago
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,Girivan Pristino,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-1650-sq-ft-r1-spid-G74707539,"in Chembur, Mumbai",3 BHK Flat,₹3.5 Cr,"₹31,818 /sqft","1,650 sqft",(153 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,North-East Facing,Gated Society,+2,"Beautiful 3 bhk apartment for sale in girivan pristino, chembur. The state of art elevation and automated car parking system, an electronic car lift for the very first time in chembur. We are sure it brings the user a great experience to cherish. Handcrafted to inspire each home with its 3 open sides is designed to maximize natural light and wind. Going an extra mile each flat is with 12 feet c...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,,,,,,,,,,,,,
,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,The Bombay ICC,RESALE,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-bombay-icc-dadar-east-south-mumbai-3050-sq-ft-r1-spid-L74710605,"in Dadar East, Mumbai",3 BHK Flat,₹9 Cr,"₹46,153 /sqft","3,050 sqft",(283 sqm),https://static.99acres.com/universalapp/img/downArrowNew.png,Super Built-up Area,3 BHK,(3  Baths),Ready To Move,Highlights :,East Facing,Gated Society,+2,"Welcome to an eternal dream conceived in mumbai that elevates the codes of luxury to unmatched standards, making spacious living a way of life. Spread over expansive acres of bespoke tranquility, an oasis of luxury stands tall in the heart of mumbai. Surrounded by acres of open green space, icc brings to mumbai a new way of living with luxury residencies and carefully planned amenities. The isl...",https://static.99acres.com/universalapp/img/projectnoimage.webp,https://static.99acres.com/universalapp/img/FDbadge.png,1mo ago,FEATURED DEALER,Raheja Real Estate,View Number,Contact,https://imagecdn.99acres.com/media1/24302/12/486052108M-1718268929370.jpg,https://static.99acres.com/universalapp/img/infinityNoImgPotrait.jpg,+6 more,,,,,,,,,,
